request_id,user_id,date,event_id,source_event_id,event_type,category,description,direction,amount_original,currency,amount_home_currency,status,settled_or_projected,recurrence_source,message_image_evidence,included,reason,at_trough_date
request_11,user_11,2025-05-05,event_972@2025-05-05,event_972,expense,transport,Metro and bus fares,debit,1212904.33,IDR,1212904.33,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-05-08,event_944@2025-05-08,event_944,expense,utilities,Municipal utilities,debit,2796165.18,IDR,2796165.18,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-05-09,event_945@2025-05-09,event_945,expense,insurance,Vehicle insurance premium,debit,1881000,IDR,1881000,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-05-10,event_946@2025-05-10,event_946,expense,education,Child education fee,debit,2544100,IDR,2544100,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-05-12,event_947@2025-05-12,event_947,expense,healthcare,Regular medicine purchase,debit,3165638.3,IDR,3165638.3,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-05-14,event_949@2025-05-14,event_949,subscription,cloud_storage,Cloud storage plan,debit,168150,IDR,168150,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,yes
request_11,user_11,2025-05-15,event_941@2025-05-15,event_941,income,salary,Base salary,credit,23256000,IDR,23256000,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-05-16,event_948@2025-05-16,event_948,expense,entertainment,Games and recreation,debit,1674887.61,IDR,1674887.61,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-05-24,event_924@2025-05-24,event_924,income,salary,Performance commission,credit,16715584.16,IDR,16715584.16,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-05-24,event_942@2025-05-24,event_942,income,salary,Monthly sales commission,credit,20012106.46,IDR,20012106.46,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-06-05,event_943@2025-06-05,event_943,expense,housing,Home association fee,debit,2954500,IDR,2954500,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-06-05,event_972@2025-06-05,event_972,expense,transport,Metro and bus fares,debit,1212904.33,IDR,1212904.33,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-06-08,event_944@2025-06-08,event_944,expense,utilities,Municipal utilities,debit,2796165.18,IDR,2796165.18,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-06-09,event_945@2025-06-09,event_945,expense,insurance,Vehicle insurance premium,debit,1881000,IDR,1881000,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-06-10,event_946@2025-06-10,event_946,expense,education,Child education fee,debit,2544100,IDR,2544100,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-06-12,event_947@2025-06-12,event_947,expense,healthcare,Regular medicine purchase,debit,3165638.3,IDR,3165638.3,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-06-14,event_949@2025-06-14,event_949,subscription,cloud_storage,Cloud storage plan,debit,168150,IDR,168150,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-06-15,event_941@2025-06-15,event_941,income,salary,Base salary,credit,23256000,IDR,23256000,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-06-16,event_948@2025-06-16,event_948,expense,entertainment,Games and recreation,debit,1674887.61,IDR,1674887.61,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-06-24,event_924@2025-06-24,event_924,income,salary,Performance commission,credit,16715584.16,IDR,16715584.16,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-06-24,event_942@2025-06-24,event_942,income,salary,Monthly sales commission,credit,20012106.46,IDR,20012106.46,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-07-05,event_943@2025-07-05,event_943,expense,housing,Home association fee,debit,2954500,IDR,2954500,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-07-05,event_972@2025-07-05,event_972,expense,transport,Metro and bus fares,debit,1212904.33,IDR,1212904.33,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-07-08,event_944@2025-07-08,event_944,expense,utilities,Municipal utilities,debit,2796165.18,IDR,2796165.18,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-07-09,event_945@2025-07-09,event_945,expense,insurance,Vehicle insurance premium,debit,1881000,IDR,1881000,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-07-10,event_946@2025-07-10,event_946,expense,education,Child education fee,debit,2544100,IDR,2544100,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-07-12,event_947@2025-07-12,event_947,expense,healthcare,Regular medicine purchase,debit,3165638.3,IDR,3165638.3,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-07-14,event_949@2025-07-14,event_949,subscription,cloud_storage,Cloud storage plan,debit,168150,IDR,168150,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-07-15,event_941@2025-07-15,event_941,income,salary,Base salary,credit,23256000,IDR,23256000,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-07-16,event_948@2025-07-16,event_948,expense,entertainment,Games and recreation,debit,1674887.61,IDR,1674887.61,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-07-24,event_924@2025-07-24,event_924,income,salary,Performance commission,credit,16715584.16,IDR,16715584.16,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-07-24,event_942@2025-07-24,event_942,income,salary,Monthly sales commission,credit,20012106.46,IDR,20012106.46,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-03-10,event_1092@2024-03-10,event_1092,subscription,gym,Community fitness plan,debit,61,EUR,61,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-03-11,event_1090@2024-03-11,event_1090,subscription,music_subscription,Music subscription,debit,29,EUR,29,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-03-12,event_1114@2024-03-12,event_1114,expense,groceries,Local market purchase,debit,102.25,EUR,102.25,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-03-13,event_1091@2024-03-13,event_1091,subscription,delivery_membership,Delivery service plan,debit,21,EUR,21,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-03-14,event_1093@2024-03-14,event_1093,expense,entertainment,Local event tickets,debit,37.9,EUR,37.9,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,yes
request_13,user_13,2024-03-15,event_1161,,income,salary,Next confirmed salary,credit,1343.54,EUR,1343.54,scheduled,explicit,structured,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-03-20,event_1080@2024-03-20,event_1080,income,salary,Second household income,credit,948.46,EUR,948.46,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-04-02,event_1094@2024-04-02,event_1094,expense,rent,Shared housing rent,debit,622.6,EUR,622.6,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-04-06,event_1095@2024-04-06,event_1095,expense,utilities,Water and power payment,debit,143.7,EUR,143.7,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-04-09,event_1114@2024-04-09,event_1114,expense,groceries,Local market purchase,debit,102.25,EUR,102.25,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-04-10,event_1092@2024-04-10,event_1092,subscription,gym,Community fitness plan,debit,61,EUR,61,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-04-11,event_1090@2024-04-11,event_1090,subscription,music_subscription,Music subscription,debit,29,EUR,29,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-04-13,event_1091@2024-04-13,event_1091,subscription,delivery_membership,Delivery service plan,debit,21,EUR,21,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-04-14,event_1093@2024-04-14,event_1093,expense,entertainment,Local event tickets,debit,37.9,EUR,37.9,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-04-15,event_1087@2024-04-15,event_1087,income,salary,Primary household salary,credit,1343.54,EUR,1343.54,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-04-20,event_1080@2024-04-20,event_1080,income,salary,Second household income,credit,948.46,EUR,948.46,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-05-02,event_1094@2024-05-02,event_1094,expense,rent,Shared housing rent,debit,622.6,EUR,622.6,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-05-06,event_1095@2024-05-06,event_1095,expense,utilities,Water and power payment,debit,143.7,EUR,143.7,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-05-07,event_1114@2024-05-07,event_1114,expense,groceries,Local market purchase,debit,102.25,EUR,102.25,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-05-10,event_1092@2024-05-10,event_1092,subscription,gym,Community fitness plan,debit,61,EUR,61,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-05-11,event_1090@2024-05-11,event_1090,subscription,music_subscription,Music subscription,debit,29,EUR,29,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-05-13,event_1091@2024-05-13,event_1091,subscription,delivery_membership,Delivery service plan,debit,21,EUR,21,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-05-14,event_1093@2024-05-14,event_1093,expense,entertainment,Local event tickets,debit,37.9,EUR,37.9,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-05-15,event_1087@2024-05-15,event_1087,income,salary,Primary household salary,credit,1343.54,EUR,1343.54,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-05-20,event_1080@2024-05-20,event_1080,income,salary,Second household income,credit,948.46,EUR,948.46,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-06-02,event_1094@2024-06-02,event_1094,expense,rent,Shared housing rent,debit,622.6,EUR,622.6,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_13,user_13,2024-06-04,event_1114@2024-06-04,event_1114,expense,groceries,Local market purchase,debit,102.25,EUR,102.25,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-08-07,event_1194@2025-08-07,event_1194,expense,utilities,Energy provider bill,debit,153.69,EUR,153.69,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-08-10,event_1225@2025-08-10,event_1225,expense,groceries,Weekly produce market,debit,138.85,EUR,138.85,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-08-11,event_1196@2025-08-11,event_1196,expense,healthcare,Family healthcare expense,debit,95.17,EUR,95.17,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-08-12,event_1195@2025-08-12,event_1195,debt_payment,debt_repayment,Credit card repayment,debit,350,EUR,350,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-08-13,event_1198@2025-08-13,event_1198,subscription,cloud_storage,Cloud storage plan,debit,14,EUR,14,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-08-13,event_1199@2025-08-13,event_1199,expense,shopping,Online retail purchases,debit,140.39,EUR,140.39,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-08-14,event_1197@2025-08-14,event_1197,expense,family_support,Family support payment,debit,226,EUR,226,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,yes
request_14,user_14,2025-08-15,message:message_10,,income,salary,confirmed salary,credit,2717,EUR,2717,scheduled,explicit,message:confirmed,message:confirmed,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-08-24,event_1225@2025-08-24,event_1225,expense,groceries,Weekly produce market,debit,138.85,EUR,138.85,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-09-03,event_1200@2025-09-03,event_1200,expense,rent,Monthly rent,debit,688.6,EUR,688.6,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-09-07,event_1194@2025-09-07,event_1194,expense,utilities,Energy provider bill,debit,153.69,EUR,153.69,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-09-07,event_1225@2025-09-07,event_1225,expense,groceries,Weekly produce market,debit,138.85,EUR,138.85,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-09-11,event_1196@2025-09-11,event_1196,expense,healthcare,Family healthcare expense,debit,95.17,EUR,95.17,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-09-12,event_1195@2025-09-12,event_1195,debt_payment,debt_repayment,Credit card repayment,debit,350,EUR,350,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-09-13,event_1198@2025-09-13,event_1198,subscription,cloud_storage,Cloud storage plan,debit,14,EUR,14,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-09-13,event_1199@2025-09-13,event_1199,expense,shopping,Online retail purchases,debit,140.39,EUR,140.39,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-09-14,event_1197@2025-09-14,event_1197,expense,family_support,Family support payment,debit,226,EUR,226,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-09-15,event_1170@2025-09-15,event_1170,income,salary,Payroll before leave,credit,2717,EUR,2717,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-09-21,event_1225@2025-09-21,event_1225,expense,groceries,Weekly produce market,debit,138.85,EUR,138.85,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-10-03,event_1200@2025-10-03,event_1200,expense,rent,Monthly rent,debit,688.6,EUR,688.6,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-10-05,event_1225@2025-10-05,event_1225,expense,groceries,Weekly produce market,debit,138.85,EUR,138.85,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-10-07,event_1194@2025-10-07,event_1194,expense,utilities,Energy provider bill,debit,153.69,EUR,153.69,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-10-11,event_1196@2025-10-11,event_1196,expense,healthcare,Family healthcare expense,debit,95.17,EUR,95.17,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-10-12,event_1195@2025-10-12,event_1195,debt_payment,debt_repayment,Credit card repayment,debit,350,EUR,350,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-10-13,event_1198@2025-10-13,event_1198,subscription,cloud_storage,Cloud storage plan,debit,14,EUR,14,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-10-13,event_1199@2025-10-13,event_1199,expense,shopping,Online retail purchases,debit,140.39,EUR,140.39,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-10-14,event_1197@2025-10-14,event_1197,expense,family_support,Family support payment,debit,226,EUR,226,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-10-15,event_1170@2025-10-15,event_1170,income,salary,Payroll before leave,credit,2717,EUR,2717,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_14,user_14,2025-10-19,event_1225@2025-10-19,event_1225,expense,groceries,Weekly produce market,debit,138.85,EUR,138.85,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-01-08,event_1267@2026-01-08,event_1267,expense,utilities,Energy provider bill,debit,90.39,EUR,90.39,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-01-10,event_1268@2026-01-10,event_1268,expense,education,School fee payment,debit,159,EUR,159,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-01-13,event_1269@2026-01-13,event_1269,debt_payment,debt_repayment,Credit card repayment,debit,84,EUR,84,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,yes
request_15,user_15,2026-01-13,event_1270@2026-01-13,event_1270,subscription,music_subscription,Music subscription,debit,11,EUR,11,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,yes
request_15,user_15,2026-01-15,event_1271@2026-01-15,event_1271,subscription,delivery_membership,Food delivery membership,debit,27,EUR,27,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-01-15,message:message_11,,income,salary,confirmed salary,credit,1661,EUR,1661,scheduled,explicit,message:confirmed,message:confirmed,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-01-21,event_1322@2026-01-21,event_1322,expense,transport,Ride-hailing trip,debit,41.35,EUR,41.35,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-02-01,event_1331@2026-02-01,event_1331,expense,dining,Neighbourhood restaurant,debit,38.56,EUR,38.56,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-02-03,event_1296@2026-02-03,event_1296,expense,groceries,Grocery delivery,debit,56.7,EUR,56.7,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-02-04,event_1272@2026-02-04,event_1272,expense,rent,Landlord standing order,debit,435.6,EUR,435.6,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-02-05,event_1314@2026-02-05,event_1314,expense,transport,Local taxi,debit,31.09,EUR,31.09,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-02-08,event_1267@2026-02-08,event_1267,expense,utilities,Energy provider bill,debit,90.39,EUR,90.39,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-02-10,event_1268@2026-02-10,event_1268,expense,education,School fee payment,debit,159,EUR,159,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-02-11,event_1322@2026-02-11,event_1322,expense,transport,Ride-hailing trip,debit,41.35,EUR,41.35,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-02-13,event_1269@2026-02-13,event_1269,debt_payment,debt_repayment,Credit card repayment,debit,84,EUR,84,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-02-13,event_1270@2026-02-13,event_1270,subscription,music_subscription,Music subscription,debit,11,EUR,11,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-02-15,event_1265@2026-02-15,event_1265,income,salary,First-job payroll,credit,1661,EUR,1661,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-02-15,event_1271@2026-02-15,event_1271,subscription,delivery_membership,Food delivery membership,debit,27,EUR,27,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-03-01,event_1331@2026-03-01,event_1331,expense,dining,Neighbourhood restaurant,debit,38.56,EUR,38.56,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-03-04,event_1272@2026-03-04,event_1272,expense,rent,Landlord standing order,debit,435.6,EUR,435.6,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-03-04,event_1322@2026-03-04,event_1322,expense,transport,Ride-hailing trip,debit,41.35,EUR,41.35,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-03-05,event_1314@2026-03-05,event_1314,expense,transport,Local taxi,debit,31.09,EUR,31.09,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-03-08,event_1267@2026-03-08,event_1267,expense,utilities,Energy provider bill,debit,90.39,EUR,90.39,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-03-10,event_1268@2026-03-10,event_1268,expense,education,School fee payment,debit,159,EUR,159,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-03-13,event_1269@2026-03-13,event_1269,debt_payment,debt_repayment,Credit card repayment,debit,84,EUR,84,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-03-13,event_1270@2026-03-13,event_1270,subscription,music_subscription,Music subscription,debit,11,EUR,11,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-03-15,event_1265@2026-03-15,event_1265,income,salary,First-job payroll,credit,1661,EUR,1661,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-03-15,event_1271@2026-03-15,event_1271,subscription,delivery_membership,Food delivery membership,debit,27,EUR,27,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-03-17,event_1296@2026-03-17,event_1296,expense,groceries,Grocery delivery,debit,56.7,EUR,56.7,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-03-25,event_1322@2026-03-25,event_1322,expense,transport,Ride-hailing trip,debit,41.35,EUR,41.35,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-04-01,event_1331@2026-04-01,event_1331,expense,dining,Neighbourhood restaurant,debit,38.56,EUR,38.56,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-04-04,event_1272@2026-04-04,event_1272,expense,rent,Landlord standing order,debit,435.6,EUR,435.6,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_15,user_15,2026-04-05,event_1314@2026-04-05,event_1314,expense,transport,Local taxi,debit,31.09,EUR,31.09,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-01,event_1499@2026-03-01,event_1499,expense,groceries,Local market purchase,debit,11433.33,INR,11433.33,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-02,event_1472@2026-03-02,event_1472,expense,rent,Apartment rent transfer,debit,49600,INR,49600,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-06,event_1473@2026-03-06,event_1473,expense,utilities,Municipal utilities,debit,10246.53,INR,10246.53,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-08,event_1474@2026-03-08,event_1474,expense,education,Course tuition,debit,13660,INR,13660,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-09,event_1526@2026-03-09,event_1526,expense,transport,Metro and bus fares,debit,5650.43,INR,5650.43,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-11,event_1475@2026-03-11,event_1475,debt_payment,debt_repayment,Credit card repayment,debit,30200,INR,30200,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-11,event_1476@2026-03-11,event_1476,subscription,music_subscription,Music subscription,debit,2055,INR,2055,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-11,event_1499@2026-03-11,event_1499,expense,groceries,Local market purchase,debit,11433.33,INR,11433.33,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-13,event_1477@2026-03-13,event_1477,subscription,delivery_membership,Food delivery membership,debit,1675,INR,1675,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,yes
request_17,user_17,2026-03-15,event_1546,,income,salary,Next confirmed salary,credit,206000,INR,206000,scheduled,explicit,structured,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-19,event_1526@2026-03-19,event_1526,expense,transport,Metro and bus fares,debit,5650.43,INR,5650.43,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-21,event_1499@2026-03-21,event_1499,expense,groceries,Local market purchase,debit,11433.33,INR,11433.33,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-29,event_1526@2026-03-29,event_1526,expense,transport,Metro and bus fares,debit,5650.43,INR,5650.43,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-03-31,event_1499@2026-03-31,event_1499,expense,groceries,Local market purchase,debit,11433.33,INR,11433.33,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-04-02,event_1472@2026-04-02,event_1472,expense,rent,Apartment rent transfer,debit,49600,INR,49600,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-04-06,event_1473@2026-04-06,event_1473,expense,utilities,Municipal utilities,debit,10246.53,INR,10246.53,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-04-08,event_1474@2026-04-08,event_1474,expense,education,Course tuition,debit,13660,INR,13660,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-04-08,event_1526@2026-04-08,event_1526,expense,transport,Metro and bus fares,debit,5650.43,INR,5650.43,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_17,user_17,2026-04-10,event_1499@2026-04-10,event_1499,expense,groceries,Local market purchase,debit,11433.33,INR,11433.33,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
